level,version,genre,title,minBpm,maxBpm,time,notes,levelDiff,difficulty,attribute
29,[écl],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%87%E3%83%A5%E3%82%B9%E3%83%8E%E3%83%9F%E3%82%A2_n"">デュスノミア(N)</a>",デュスノミア,143,143,,471,29.0,中(+0.000±0.0),
29,[écl],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/on_top_of_the_world_n"">On top of the world(N)</a>",On top of the world,280,280,1:57,412,28.5,弱(-0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%93%80%E5%BD%A9_n"">哀彩(N)</a>",哀彩,194,194,1:48,545,29.5,強(+0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%91%E3%82%82%E3%81%AE%E3%81%AE%E3%81%8A%E3%81%86%E3%81%98%E3%82%83_%E3%82%81%E3%81%86%E3%82%81%E3%81%86_n"">けもののおうじゃ★めうめう(N)</a>",けもののおうじゃ★めうめう,162,162,,490,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%98%B2%E4%BA%BA%E6%83%B3%E6%AD%8C_n"">防人想歌(N)</a>",防人想歌,168,168,2:00,553,29.5,強(+0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%8A%83%E5%BC%BE%E3%81%AF%E8%A7%A3%E3%82%92%E6%92%83%E3%81%A1%E6%8A%9C%E3%81%84%E3%81%A6_n"">銃弾は解を撃ち抜いて(N)</a>",銃弾は解を撃ち抜いて,171,171,2:03,540,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%81%BB%E3%81%8A%E3%81%9A%E3%81%8D%E7%A8%8B%E5%BA%A6%E3%81%AB%E3%81%AF%E8%B5%A4%E3%81%84%E9%A0%AD%E9%AB%AA_n"">ほおずき程度には赤い頭髪(N)</a>",ほおずき程度には赤い頭髪,174,174,1:58,586,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%9C%AA%E5%AE%8C%E6%88%90%E3%83%8E%E8%92%B8%E6%B0%A3%E9%A9%85%E5%8B%95%E4%B9%99%E5%A5%B3_n"">未完成ノ蒸氣驅動乙女(N)</a>",未完成ノ蒸氣驅動乙女,170,170,1:53,527,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%9C%96%E3%81%8C%E5%93%AD%E3%81%8F_n"">霖が哭く(N)</a>",霖が哭く,154,154,1:50,427,28.5,弱(-0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/90g_race_n"">90G Race(N)</a>",90G Race,180,180,1:57,582,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/billion_money_bazooka_n"">BILLION MONEY BAZOOKA(N)</a>",BILLION MONEY BAZOOKA,176,176,,556,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/forever_under_construction_n"">forever under construction(N)</a>",forever under construction,170,170,1:47,546,29.5,強(+0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/inf-b_l-aste-r_n"">INF-B《L-aste-R》(N)</a>",INF-B《L-aste-R》,197,197,1:52,509,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/la_lumiere_n"">La Lumiere(N)</a>",La Lumiere,175,175,1:49,454,28.5,弱(-0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/lotus_n"">LOTUS(N)</a>",LOTUS,160,160,2:03,536,29.0,中(+0.000±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/spiral_clouds_n"">Spiral Clouds(N)</a>",Spiral Clouds,155,155,1:55,490,28.5,弱(-0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/sterling_silver_n"">STERLING SILVER(N)</a>",STERLING SILVER,175,175,,596,29.5,強(+0.500±0.0),
29,[うさ],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/super_summer_sale_n"">SUPER SUMMER SALE(N)</a>",SUPER SUMMER SALE,155,155,,528,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%BE%A1%E4%BC%BD%E5%99%BA%E3%81%AB%E5%B9%95%E5%88%87%E3%82%8C%E3%82%92_n"">御伽噺に幕切れを(N)</a>",御伽噺に幕切れを,133,203,,492,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%9D%A9%E5%91%BD%E3%83%91%E3%83%83%E3%82%B7%E3%83%A7%E3%83%8D%E3%82%A4%E3%83%88_n"">革命パッショネイト(N)</a>",革命パッショネイト,194,194,1:59,546,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%A4%9A%E6%A5%B5%E6%80%A7%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%AD%E3%83%B3%E3%81%AE%E5%B4%A9%E5%A3%8A%E3%81%AB%E3%82%88%E3%82%8B%E4%BA%BA%E9%96%93%E3%81%AE%E6%9C%AB%E8%B7%AF_n"">多極性ニューロンの崩壊による人間の末路(N)</a>",多極性ニューロンの崩壊による人間の末路,165,165,1:50,520,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%97%E3%83%AD%E3%82%B0%E3%83%AC_%E5%AD%90%E4%BE%9B%E3%81%AE%E8%90%BD%E6%9B%B8%E3%81%8D%E5%B8%B3_upper_n"">プログレ(UPPER)(N)</a>",子供の落書き帳,280,280,1:30,407,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%9E%E3%82%A4%E3%82%A2%E3%82%AC%E3%83%AB_%E3%83%9E%E3%82%A4%E3%82%AA%E3%83%89%E3%83%AB_n"">マイアガル、マイオドル(N)</a>",マイアガル、マイオドル,177,177,,568,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/afterimage_d_automne_n"">Afterimage d'automne(N)</a>",Afterimage d'automne,232,232,2:00,515,28.5,弱(-0.500±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/blind_n"">Blind(N)</a>",Blind,160,160,,501,28.5,弱(-0.500±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/cucumis_melo_n"">cucumis melo(N)</a>",cucumis melo,96,192,2:02,619,29.5,強(+0.500±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/gray_clouds_n"">Gray clouds(N)</a>",Gray clouds,150,150,,537,29.5,強(+0.500±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/invisible_farewell_n"">Invisible Farewell(N)</a>",Invisible Farewell,138,234,2:05,475,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/little_little_princess_n"">Little Little Princess(N)</a>",Little Little Princess,211,211,,585,29.0,中(+0.000±0.0),
29,[pe],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/love_%E3%82%B7%E3%83%A5%E3%82%AC_%E3%81%8B%E3%82%81%E3%82%8A%E3%81%82_%E3%81%AA%E3%81%AA%E3%81%B2%E3%82%89_s_over-sweet-dempa_love_%E3%82%B7%E3%83%A5%E3%82%AC_%E3%81%AA%E6%81%8B%E6%84%9B%E6%95%99%E5%AE%A4_remix_n"">♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix)(N)</a>",♥LOVE² シュガ→♥ (かめりあ&ななひら's Over-Sweet-Dempa ♥LOVE² シュガ→♥な恋愛教室 Remix),194,194,2:06,600,29.5,強(+0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%B4%E3%82%A1%E3%82%A4%E3%82%AA%E3%83%AA%E3%83%B3%E3%83%97%E3%83%AD%E3%82%B0%E3%83%AC%E3%83%83%E3%82%B7%E3%83%96_upper_n"">ヴァイオリンプログレッシブ(UPPER)(N)</a>",ポルターガイスト,128,128,1:31,422,29.5,強(+0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A8%E3%83%A2%E3%82%AF%E3%83%88%E3%83%AD_upper_n"">エモクトロ(UPPER)(N)</a>",少年リップルズ,210,210,1:49,547,28.5,弱(-0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%9C%A7%E6%9C%88%E8%A6%86%E3%81%86%E9%9B%B2%E3%82%92%E3%82%82%E8%A3%82%E3%81%8D%E3%81%AC_n"">朧月覆う雲をも裂きぬ(N)</a>",朧月覆う雲をも裂きぬ,192,192,,590,29.5,強(+0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%BB%92%E3%81%8D%E8%9E%BA%E6%97%8B%E3%81%AE%E3%82%AF%E3%83%AC%E3%82%A4%E3%83%89%E3%83%AB_n"">黒き螺旋のクレイドル(N)</a>",黒き螺旋のクレイドル,190,190,,573,29.5,強(+0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E6%B0%B4%E6%99%B6%E5%A1%94%E3%81%AE%E3%82%AA%E3%83%AB%E3%82%AB_n"">水晶塔のオルカ(N)</a>",水晶塔のオルカ,66,152,,503,29.0,,
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E4%B8%96%E7%95%8C%E3%81%AE%E6%9E%9C%E3%81%A6%E3%81%AB%E7%B4%84%E6%9D%9F%E3%81%AE%E5%87%B1%E6%AD%8C%E3%82%92_n"">世界の果てに約束の凱歌を(N)</a>",世界の果てに約束の凱歌を,192,195,,570,29.0,中(+0.000±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E4%B8%96%E7%95%8C%E3%81%AE%E6%9E%9C%E3%81%A6%E3%81%AB%E7%B4%84%E6%9D%9F%E3%81%AE%E5%87%B1%E6%AD%8C%E3%82%92-pop_n_ver.-_n"">世界の果てに約束の凱歌を-pop'n ver.-(N)</a>",世界の果てに約束の凱歌を-pop'n ver.-,200,200,,547,29.0,中(+0.000±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E5%A4%A9%E7%A9%BA%E3%82%B8%E3%82%AA%E3%82%B0%E3%83%A9%E3%83%95%E3%82%A3_n"">天空ジオグラフィ(N)</a>",天空ジオグラフィ,128,128,,450,28.5,弱(-0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E8%B6%85%E4%B8%AD%E8%8F%AF%E6%B5%81%E8%A1%8C%E6%AD%8C%E6%9B%B2_upper_n"">超中華流行歌曲(UPPER)(N)</a>",桃花恋情,185,185,2:01,497,28.5,弱(-0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8F%E3%83%A9%E3%82%B7%E3%83%A7%E3%83%BC_%E3%81%8A%E3%81%AB%E3%81%8E%E3%82%8A%E3%82%B5%E3%83%BC%E3%82%AB%E3%82%B9%E5%9B%A3%E2%98%86_n"">ハラショー！おにぎりサーカス団☆(N)</a>",ハラショー！おにぎりサーカス団☆,185,185,,649,29.5,強(+0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E9%9C%BD%E3%82%8C%E3%81%A8%E8%A4%BB%E3%81%A8%E7%A9%A2%E3%82%8C_n"">霽れと褻と穢れ(N)</a>",霽れと褻と穢れ,136,136,,453,29.0,中(+0.000±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E8%A1%A8%E8%A3%8F%E4%B8%80%E4%BD%93_%E6%80%AA%E7%9B%97%E3%81%84%E3%81%84%E3%82%93%E3%81%A1%E3%82%87%E3%81%AE%E6%82%A9%E3%81%BF_n"">表裏一体！？怪盗いいんちょの悩み♥(N)</a>",表裏一体！？怪盗いいんちょの悩み♥,165,165,,574,29.0,中(+0.000±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/ancient_heritage_n"">Ancient Heritage(N)</a>",Ancient Heritage,150,150,,501,29.0,中(+0.000±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/asian_distractive_n"">AsiaN distractive(N)</a>",AsiaN distractive,132,157,,595,29.5,強(+0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/bolide_n"">Bolide(N)</a>",Bolide,130,130,,497,29.0,中(+0.000±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/double_dribble_n"">Double Dribble(N)</a>",Double Dribble,210,210,,554,29.5,強(+0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/on_dish_or_maindish_n"">On dish or maindish?(N)</a>",On dish or maindish?,208,208,,579,29.0,中(+0.000±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/paparazzi_n"">paparazzi(N)</a>",paparazzi,280,280,,502,28.5,弱(-0.500±0.0),
29,[解],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/sweet_love_h"">「Sweet Love」(H)</a>",「Sweet Love」,135,135,,375,29.0,中(+0.000±0.0),
29,[UL],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A8%E3%83%A2%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB%E3%83%87%E3%83%A5%E3%82%AA_upper_n"">エモーショナルデュオ(UPPER)(N)</a>",カタルシスの月,200,200,1:54,516,29.5,強(+0.500±0.0),
29,[UL],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%81%E3%81%86%E3%82%81%E3%81%86%E3%81%BA%E3%81%A3%E3%81%9F%E3%82%93%E3%81%9F%E3%82%93_zaquva_remix_n"">めうめうぺったんたん！！ (ZAQUVA Remix)(N)</a>",めうめうぺったんたん！！ (ZAQUVA Remix),200,200,,614,29.0,,
29,[UL],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A9%E3%83%96%E3%82%B1%E3%83%9F_n"">ラブケミ(N)</a>",ラブケミ,121,121,,487,29.0,中(+0.000±0.0),
29,[UL],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/high_speed_junkie_n"">High Speed Junkie!(N)</a>",High Speed Junkie!,175,185,,527,29.0,中(+0.000±0.0),
29,[UL],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/lovin_you_n"">Lovin' You(N)</a>",Lovin' You,176,176,,570,29.0,,
29,[UL],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/sword_of_vengeance_n"">Sword of Vengeance(N)</a>",Sword of Vengeance,208,208,,494,28.5,弱(-0.500±0.0),
29,[UL],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/the_safari_-_neets_ver._-_n"">THE SAFARI - NEETs ver. -(N)</a>",THE SAFARI - NEETs ver. -,150,150,,474,27.5,個人差(-1.500±0.0),
29,[CS2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A2%E3%83%90%E3%83%B3%E3%82%AE%E3%83%A3%E3%83%AB%E3%83%89_h"">アバンギャルド(H)</a>",Bee's Eye,180,180,1:28,401,29.5,強(+0.500±0.0),
29,[CS2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AD%E3%83%A5%E3%83%BC%E3%83%88_h"">キュート(H)</a>","取り返してやる！ ～Again, My Lovely Day～",134,134,1:27,287,29.0,中(+0.000±0.0),
29,[CS2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%BB%E3%82%AF%E3%82%B7%E3%83%BC%E3%82%AC%E3%83%BC%E3%83%AB%E3%82%BA_h"">セクシーガールズ(H)</a>",淋しくてLoneliness,126,126,1:33,295,29.5,強(+0.500±0.0),
29,[CS2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/j-%E3%82%AC%E3%83%A9%E3%83%BC%E3%82%B8%E3%83%9D%E3%83%83%E3%83%97_h"">J-ガラージポップ(H)</a>",Miracle Moon(お月さまが中継局),128,128,1:43,385,29.0,中(+0.000±0.0),
29,[CS4],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97%E3%82%B5%E3%82%A6%E3%83%B3%E3%82%BA_h"">グループサウンズ(H)</a>",太陽がみつめてる,148,148,1:34,470,28.5,弱(-0.500±0.0),
29,[CS4],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8C%E3%83%BC%E3%83%87%E3%82%A3_h"">ヌーディ(H)</a>",No more I love you,104,104,1:50,404,29.5,強(+0.500±0.0),
29,[CS4],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A2%E3%83%BC%E3%82%BF%E3%83%BC5_h"">モーター5(H)</a>",くちうるさいママ,106,106,1:51,481,29.5,強(+0.500±0.0),
29,[CS5],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/aor_h"">AOR(H)</a>",Harvest Moon,112,112,1:40,371,29.5,強(+0.500±0.0),
29,[CS6],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B9%E3%82%AD%E3%83%A3%E3%83%83%E3%83%88_h"">スキャット(H)</a>",cat's Scat,135,135,1:34,369,29.5,強(+0.500±0.0),
29,[CS11],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%AF%E3%83%A9%E3%82%B7%E3%83%83%E3%82%AF11_n"">クラシック11(N)</a>",想い出をありがとう,40,320,2:02,374,28.5,弱(-0.500±0.0),
29,[CS12],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/r_b_m_h"">R＆B＆M(H)</a>",ドンパン節,98,124,1:41,441,29.5,強(+0.500±0.0),
29,[CS13],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E4%B8%AD%E8%8F%AF%E3%83%AD%E3%83%83%E3%82%AF_n"">中華ロック(N)</a>",已経忍不住了,180,180,1:51,535,29.5,強(+0.500±0.0),
29,[PMP2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B9%E3%83%9A%E3%83%BC%E3%82%B9%E3%83%9D%E3%83%83%E3%83%97_n"">スペースポップ(N)</a>",μ9,180,180,1:51,400,28.0,逆詐称(-1.000±0.0),
29,[ee],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B8%E3%82%A7%E3%83%83%E3%83%88%E3%82%B3%E3%83%BC%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%9D%E3%83%83%E3%83%97_jet_coaster%E2%98%86girl_h"">ジェットコースターポップ(H)</a>",jet coaster☆girl,177,177,1:37,439,28.5,弱(-0.500±0.0),
29,[ee],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%B8%E3%83%A3%E3%83%91%E3%83%A1%E3%82%BF_craze_for_you_n"">ジャパメタ(N)</a>",Craze for You,166,333,1:47,508,29.0,中(+0.000±0.0),
29,[ee],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8F%E3%82%A6%E3%82%B9_what_is_love?)(H)"">ハウス(H)</a>",What is Love?,130,130,1:26,343,28.5,弱(-0.500±0.0),
29,[ee],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8F%E3%83%83%E3%83%94%E3%83%BC%E3%83%8F%E3%83%BC%E3%83%89%E3%82%B3%E3%82%A2_be_lovin_n"">ハッピーハードコア(N)</a>",BE LOVIN,185,185,1:43,450,28.5,弱(-0.500±0.0),
29,[ee],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%92%E3%83%83%E3%83%97%E3%83%9B%E3%83%83%E3%83%97_%E3%83%A9%E3%82%B9%E3%83%8D%E3%83%BC%E3%83%AB_h"">ヒップホップ(H)</a>",ラスネール,110,110,1:38,422,29.5,強(+0.500±0.0),
29,[ee2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%84%E3%83%83%E3%83%91%E3%83%AA_%E3%83%90%E3%83%AA%E3%83%90%E3%83%AA%E3%83%96%E3%82%AE_%E6%B6%99%E3%81%AE%E3%83%95%E3%83%AB%E3%83%BC%E3%83%84%E3%83%9D%E3%83%B3%E3%83%81_h"">ツッパリ(H)</a>",バリバリブギ ～涙のフルーツポンチ～,175,175,1:44,630,29.5,強(+0.500±0.0),
29,[ee2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8F%E3%83%BC%E3%83%89%E3%82%B7%E3%83%A3%E3%83%B3%E3%82%BD%E3%83%B3_love_is_orange_h"">ハードシャンソン(H)</a>",LOVE IS ORANGE,180,180,1:44,487,28.5,弱(-0.500±0.0),
30,[1],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%95%E3%82%A1%E3%83%B3%E3%82%BF%E3%82%B8%E3%83%BC_h"">ファンタジー(H)</a>",monde des songe,119,119,1:26,327,30.5,強(+0.500±0.0),
30,[2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E3%82%AC%E3%83%BC%E3%83%AB_h"">アイドルガール(H)</a>",LOVE FIRE,107,107,1:33,412,30.0,中(+0.000±0.0),
30,[2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8D%E3%82%AA%E3%82%A2%E3%82%B3_h"">ネオアコ(H)</a>",(fly higher than) the stars,154,154,1:28,348,30.5,強(+0.500±0.0),
30,[2],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%98%E3%83%93%E3%83%BC%E3%83%A1%E3%82%BF%E3%83%AB_n"">ヘビーメタル(N)</a>",I'm on Fire,150,150,1:30,350,28.5,個人差(-1.500±0.0),
30,[4],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%9D%E3%83%83%E3%83%97%E3%82%B9remix_n"">ポップスREMIX(N)</a>",I REALLY WANT TO HURT YOU～僕らは完璧さ,142,142,1:37,283,30.0,中(+0.000±0.0),
30,[5],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%91%E3%83%BC%E3%82%AB%E3%83%83%E3%82%B7%E3%83%B4_h"">パーカッシヴ(H)</a>",西新宿清掃曲,140,280,1:45,446,31.0,詐称(+1.000±0.0),
30,[5],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/us%E3%83%80%E3%83%B3%E3%82%B9%E3%83%9D%E3%83%83%E3%83%97_h"">USダンスポップ(H)</a>",WITHOUT YOU AROUND,130,130,1:32,440,30.0,中(+0.000±0.0),
30,[6],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%8B%E3%83%A5%E3%83%BC%E3%83%AD%E3%83%9E%E3%83%B3%E3%83%86%E3%82%A3%E3%83%83%E3%82%AF_h"">ニューロマンティック(H)</a>",Spell on me ～魅惑の呪文,140,140,1:46,461,30.0,中(+0.000±0.0),
30,[6],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A0%E3%83%BC%E3%83%87%E3%82%A3%E3%83%BC_h"">ムーディー(H)</a>",Midnight Yoghurt(女SPY☆お色気ゴーゴー脱出大作戦),181,181,1:29,420,30.5,強(+0.500±0.0),
30,[6],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%A9%E3%82%A4%E3%83%88%E3%83%95%E3%83%A5%E3%83%BC%E3%82%B8%E3%83%A7%E3%83%B3_ex"">ライトフュージョン(EX)</a>",micro dream,110,110,1:37,481,30.0,中(+0.000±0.0),
30,[7],"<a href=""https://popn.wiki//%E9%9B%A3%E6%98%93%E5%BA%A6%E8%A1%A8/%E3%83%B4%E3%82%A3%E3%82%B8%E3%83%A5%E3%82%A2%E3%83%AB2remix_h"">ヴィジュアル2REMIX(H)</a>",Cry Out (Superior Mix),180,180,1:52,470,30.0,中(+0.000±0.0),
